"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"85","1984","11","Tamil Nadu","North Arcot / Vellore","240.0","-1.0","-1.0","152.8","134.6","-1.0","172.2","-1.0","468.3","300.0","391.7","582.7","-1.0","333.3","-1.0","228.2","-1.0"
"85","1985","11","Tamil Nadu","North Arcot / Vellore","262.8","-1.0","171.7","158.0","153.3","-1.0","178.4","-1.0","541.7","300.0","405.8","570.3","-1.0","278.9","-1.0","229.8","-1.0"
"85","1986","11","Tamil Nadu","North Arcot / Vellore","280.3","-1.0","222.4","176.4","162.1","-1.0","177.9","-1.0","459.8","336.5","500.0","707.5","-1.0","309.2","-1.0","261.1","-1.0"
"85","1987","11","Tamil Nadu","North Arcot / Vellore","-1.0","188.2","-1.0","183.6","162.1","-1.0","194.4","-1.0","-1.0","527.6","581.2","697.3","-1.0","-1.0","-1.0","287.5","-1.0"
"85","1988","11","Tamil Nadu","North Arcot / Vellore","-1.0","187.9","-1.0","164.1","146.3","-1.0","210.0","-1.0","-1.0","407.9","465.0","670.5","-1.0","499.1","-1.0","261.1","-1.0"
"85","1989","11","Tamil Nadu","North Arcot / Vellore","-1.0","217.0","-1.0","194.0","193.8","-1.0","223.1","-1.0","-1.0","455.7","528.9","883.5","-1.0","511.5","-1.0","320.7","-1.0"
"85","1990","11","Tamil Nadu","North Arcot / Vellore","-1.0","223.0","-1.0","203.0","183.0","405.0","205.0","-1.0","-1.0","647.0","698.0","-1.0","-1.0","529.0","-1.0","328.0","-1.0"
"85","1991","11","Tamil Nadu","North Arcot / Vellore","-1.0","267.0","-1.0","270.0","212.0","-1.0","230.0","-1.0","-1.0","697.0","465.0","-1.0","-1.0","558.0","-1.0","319.0","-1.0"
"85","1992","11","Tamil Nadu","North Arcot / Vellore","-1.0","273.0","-1.0","303.0","248.0","-1.0","287.0","-1.0","-1.0","822.0","639.0","-1.0","-1.0","-1.0","-1.0","391.0","-1.0"
"85","1993","11","Tamil Nadu","North Arcot / Vellore","-1.0","361.0","-1.0","288.0","262.0","-1.0","302.0","-1.0","-1.0","-1.0","807.0","-1.0","-1.0","893.0","-1.0","684.0","-1.0"
"85","1994","11","Tamil Nadu","North Arcot / Vellore","-1.0","350.0","-1.0","278.0","310.0","-1.0","305.0","-1.0","-1.0","1767.0","785.0","-1.0","-1.0","-1.0","-1.0","478.0","-1.0"
"85","1995","11","Tamil Nadu","North Arcot / Vellore","-1.0","343.0","-1.0","373.0","383.0","-1.0","443.0","-1.0","1026.0","-1.0","930.0","-1.0","-1.0","-1.0","-1.0","471.0","-1.0"
"85","1996","11","Tamil Nadu","North Arcot / Vellore","-1.0","342.0","-1.0","365.0","-1.0","-1.0","435.0","-1.0","-1.0","1862.0","-1.0","-1.0","-1.0","876.0","-1.0","-1.0","-1.0"
"85","1997","11","Tamil Nadu","North Arcot / Vellore","-1.0","403.0","-1.0","425.0","-1.0","-1.0","438.0","-1.0","1616.0","-1.0","-1.0","-1.0","-1.0","1869.0","-1.0","-1.0","-1.0"
"85","1998","11","Tamil Nadu","North Arcot / Vellore","-1.0","458.0","-1.0","470.0","411.0","-1.0","470.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","961.0","-1.0"
"85","1999","11","Tamil Nadu","North Arcot / Vellore","-1.0","492.0","-1.0","515.0","466.0","-1.0","501.0","-1.0","-1.0","1202.0","-1.0","-1.0","-1.0","-1.0","-1.0","710.0","-1.0"
"85","2000","11","Tamil Nadu","North Arcot / Vellore","-1.0","496.0","-1.0","416.0","370.0","-1.0","489.0","-1.0","1800.0","-1.0","-1.0","1393.0","-1.0","-1.0","-1.0","792.0","-1.0"
"85","2001","11","Tamil Nadu","North Arcot / Vellore","-1.0","509.0","-1.0","437.0","424.0","-1.0","464.0","-1.0","1767.0","-1.0","-1.0","1659.0","-1.0","-1.0","-1.0","880.0","-1.0"
"85","2002","11","Tamil Nadu","North Arcot / Vellore","-1.0","510.0","-1.0","566.0","486.0","-1.0","493.0","-1.0","-1.0","-1.0","-1.0","2034.0","-1.0","-1.0","-1.0","759.0","-1.0"
"85","2003","11","Tamil Nadu","North Arcot / Vellore","-1.0","502.0","-1.0","506.0","466.0","553.0","584.0","-1.0","1674.0","1418.0","-1.0","1843.0","-1.0","-1.0","-1.0","886.0","-1.0"
"85","2004","11","Tamil Nadu","North Arcot / Vellore","-1.0","514.0","-1.0","521.0","540.0","-1.0","583.0","-1.0","1953.0","1335.0","1446.0","1905.0","-1.0","-1.0","-1.0","1346.0","-1.0"
"85","2005","11","Tamil Nadu","North Arcot / Vellore","-1.0","485.0","-1.0","498.0","564.0","-1.0","602.0","-1.0","-1.0","1877.0","1520.0","2140.0","-1.0","-1.0","-1.0","1295.0","-1.0"
"85","2006","11","Tamil Nadu","North Arcot / Vellore","-1.0","473.0","-1.0","568.0","-1.0","-1.0","604.0","-1.0","2662.0","-1.0","2589.0","-1.0","-1.0","-1.0","-1.0","837.0","-1.0"
"85","2007","11","Tamil Nadu","North Arcot / Vellore","-1.0","670.0","-1.0","809.0","-1.0","-1.0","781.0","-1.0","2843.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1161.0","-1.0"
"85","2008","11","Tamil Nadu","North Arcot / Vellore","-1.0","776.0","-1.0","1031.0","750.0","-1.0","-1.0","-1.0","2883.0","2837.0","-1.0","-1.0","-1.0","2458.0","-1.0","-1.0","3116.0"
"85","2009","11","Tamil Nadu","North Arcot / Vellore","-1.0","935.0","-1.0","924.0","1167.0","-1.0","1110.0","-1.0","2925.0","-1.0","2878.0","3274.0","-1.0","-1.0","-1.0","-1.0","3395.0"
"85","2010","11","Tamil Nadu","North Arcot / Vellore","-1.0","900.0","-1.0","1215.0","1019.0","943.0","1071.0","-1.0","3251.0","4249.0","2806.0","3082.0","-1.0","2279.0","-1.0","2133.0","3255.0"
"85","2011","11","Tamil Nadu","North Arcot / Vellore","-1.0","1025.0","-1.0","1473.0","1182.0","1060.0","1277.0","-1.0","4046.0","3325.0","3539.0","3379.0","-1.0","3100.0","-1.0","2463.0","3038.0"
"85","2012","11","Tamil Nadu","North Arcot / Vellore","-1.0","1429.0","-1.0","1651.0","1542.0","1200.0","1758.0","-1.0","3912.0","3912.0","4855.0","5100.0","-1.0","2838.0","-1.0","2971.0","4370.0"
"85","2013","11","Tamil Nadu","North Arcot / Vellore","-1.0","1376.0","-1.0","1823.0","1596.0","1500.0","1968.0","-1.0","-1.0","3665.0","4267.0","6188.0","-1.0","3483.0","-1.0","3739.0","5800.0"
"85","2014","11","Tamil Nadu","North Arcot / Vellore","-1.0","1455.0","-1.0","2806.0","1838.0","1463.0","2157.0","-1.0","4279.0","3852.0","4500.0","6825.0","-1.0","4390.0","-1.0","3506.0","3500.0"
"85","2015","11","Tamil Nadu","North Arcot / Vellore","-1.0","1318.0","-1.0","-1.0","-1.0","1496.0","1964.0","-1.0","5688.0","-1.0","5648.0","6180.0","-1.0","2334.0","-1.0","-1.0","4279.0"
"85","2016","11","Tamil Nadu","North Arcot / Vellore","-1.0","1467.0","-1.0","-1.0","-1.0","1621.0","2125.0","-1.0","9040.0","-1.0","7929.0","-1.0","-1.0","-1.0","-1.0","3974.0","4300.0"
"86","1966","11","Tamil Nadu","Salem","68.4","45.0","-1.0","50.0","50.0","-1.0","50.0","-1.0","-1.0","85.0","76.0","183.0","-1.0","107.0","-1.0","104.0","127.0"
"86","1967","11","Tamil Nadu","Salem","73.8","45.0","-1.0","50.0","50.0","-1.0","50.0","-1.0","93.7","93.8","69.5","138.9","-1.0","87.3","-1.0","145.2","149.9"
"86","1968","11","Tamil Nadu","Salem","73.7","45.0","-1.0","63.9","64.5","-1.0","68.4","-1.0","-1.0","-1.0","83.0","138.1","-1.0","87.3","-1.0","62.1","161.6"
"86","1969","11","Tamil Nadu","Salem","-1.0","63.2","-1.0","73.3","66.4","-1.0","61.6","-1.0","-1.0","-1.0","110.4","192.7","-1.0","113.1","-1.0","57.9","145.8"
"86","1970","11","Tamil Nadu","Salem","-1.0","69.0","-1.0","67.1","64.4","-1.0","58.0","-1.0","-1.0","119.9","88.2","191.7","-1.0","131.6","-1.0","78.8","204.0"
"86","1971","11","Tamil Nadu","Salem","-1.0","66.3","-1.0","73.7","65.1","-1.0","63.9","-1.0","-1.0","117.0","101.2","217.6","-1.0","114.3","-1.0","81.0","174.3"
"86","1972","11","Tamil Nadu","Salem","-1.0","70.5","-1.0","69.5","65.5","-1.0","64.4","-1.0","-1.0","134.2","109.1","260.5","-1.0","214.4","-1.0","82.5","174.7"
"86","1973","11","Tamil Nadu","Salem","-1.0","86.0","-1.0","96.0","80.0","-1.0","85.0","-1.0","-1.0","160.0","133.0","266.0","-1.0","170.6","-1.0","140.0","234.0"
"86","1974","11","Tamil Nadu","Salem","-1.0","150.0","-1.0","182.5","157.6","-1.0","162.3","-1.0","-1.0","178.8","344.0","376.7","-1.0","178.2","-1.0","134.4","220.7"
"86","1975","11","Tamil Nadu","Salem","-1.0","119.3","-1.0","98.9","102.7","-1.0","82.7","-1.0","-1.0","-1.0","265.4","295.0","-1.0","136.3","-1.0","161.3","235.0"
"86","1976","11","Tamil Nadu","Salem","-1.0","115.4","-1.0","114.9","107.0","-1.0","107.5","-1.0","-1.0","-1.0","295.6","332.0","-1.0","233.6","-1.0","147.5","381.3"
"86","1977","11","Tamil Nadu","Salem","-1.0","94.5","-1.0","100.4","102.3","-1.0","82.8","-1.0","-1.0","-1.0","288.9","355.1","-1.0","199.5","-1.0","120.4","275.0"
"86","1978","11","Tamil Nadu","Salem","146.8","-1.0","-1.0","77.4","80.3","-1.0","79.3","-1.0","-1.0","-1.0","117.8","280.4","-1.0","-1.0","-1.0","127.5","284.2"
"86","1979","11","Tamil Nadu","Salem","186.2","-1.0","-1.0","96.2","90.0","-1.0","97.9","-1.0","261.3","257.1","400.0","385.8","-1.0","-1.0","-1.0","261.6","279.2"
"86","1980","11","Tamil Nadu","Salem","195.6","150.9","160.0","118.6","120.3","-1.0","127.6","-1.0","360.0","270.0","225.6","492.0","-1.0","-1.0","-1.0","290.0","348.6"
"86","1981","11","Tamil Nadu","Salem","237.1","-1.0","219.0","135.9","135.1","-1.0","133.4","-1.0","299.0","310.0","320.9","557.6","-1.0","270.9","-1.0","160.5","400.6"
"86","1982","11","Tamil Nadu","Salem","241.3","-1.0","213.9","139.4","127.4","-1.0","142.6","-1.0","254.4","329.8","414.6","530.0","-1.0","320.0","-1.0","149.4","406.3"
"86","1983","11","Tamil Nadu","Salem","311.9","-1.0","205.6","171.0","168.4","158.4","185.8","-1.0","252.5","429.1","456.8","602.2","-1.0","400.7","-1.0","275.0","500.0"
"86","1984","11","Tamil Nadu","Salem","291.8","-1.0","199.7","173.6","149.1","150.0","169.6","-1.0","455.6","430.3","431.4","626.7","-1.0","332.2","-1.0","271.4","490.0"
"86","1985","11","Tamil Nadu","Salem","310.1","-1.0","198.0","176.0","174.4","165.0","170.8","-1.0","521.2","373.7","412.0","583.0","-1.0","274.4","-1.0","259.2","462.4"
"86","1986","11","Tamil Nadu","Salem","308.5","-1.0","216.9","190.3","180.3","190.7","189.9","-1.0","460.7","425.0","474.3","713.3","-1.0","329.3","-1.0","297.6","510.0"
"86","1987","11","Tamil Nadu","Salem","-1.0","210.8","215.4","191.5","172.2","186.0","183.2","-1.0","503.5","-1.0","571.4","711.2","-1.0","585.2","-1.0","311.4","603.3"
"86","1988","11","Tamil Nadu","Salem","-1.0","224.7","268.7","191.6","184.3","189.7","208.3","-1.0","550.5","458.3","460.3","629.9","-1.0","520.0","-1.0","267.2","676.2"
"86","1989","11","Tamil Nadu","Salem","-1.0","235.6","299.0","226.6","223.2","197.6","222.6","-1.0","761.9","562.2","596.1","548.0","-1.0","518.3","-1.0","332.9","548.0"
"86","1990","11","Tamil Nadu","Salem","-1.0","250.0","306.0","221.0","215.0","215.0","228.0","-1.0","-1.0","-1.0","450.0","1017.0","-1.0","512.0","-1.0","326.0","674.0"
"86","1991","11","Tamil Nadu","Salem","-1.0","278.0","322.0","203.0","220.0","288.0","236.0","-1.0","891.0","744.0","775.0","1116.0","-1.0","524.0","-1.0","366.0","-1.0"
"86","1992","11","Tamil Nadu","Salem","-1.0","314.0","-1.0","309.0","282.0","222.0","279.0","-1.0","869.0","878.0","678.0","1117.0","-1.0","-1.0","-1.0","409.0","1116.0"
"86","1993","11","Tamil Nadu","Salem","-1.0","353.0","-1.0","304.0","305.0","325.0","326.0","-1.0","1200.0","-1.0","829.0","1129.0","-1.0","1000.0","-1.0","650.0","-1.0"
"86","1994","11","Tamil Nadu","Salem","-1.0","376.0","-1.0","364.0","355.0","384.0","325.0","-1.0","-1.0","1395.0","920.0","1313.0","-1.0","867.0","-1.0","587.0","1944.0"
"86","1995","11","Tamil Nadu","Salem","-1.0","414.0","-1.0","420.0","424.0","409.0","439.0","-1.0","1670.0","1529.0","947.0","1507.0","-1.0","923.0","-1.0","512.0","1267.0"
"86","1996","11","Tamil Nadu","Salem","-1.0","397.0","-1.0","477.0","-1.0","377.0","454.0","-1.0","1267.0","1232.0","1048.0","1066.0","-1.0","715.0","-1.0","-1.0","1595.0"
"86","1997","11","Tamil Nadu","Salem","-1.0","428.0","-1.0","492.0","-1.0","372.0","398.0","-1.0","1581.0","1209.0","1072.0","1386.0","-1.0","1037.0","-1.0","-1.0","-1.0"
"86","1998","11","Tamil Nadu","Salem","-1.0","474.0","-1.0","510.0","402.0","470.0","449.0","-1.0","1797.0","1815.0","1384.0","1984.0","-1.0","1449.0","-1.0","881.0","-1.0"
"86","1999","11","Tamil Nadu","Salem","-1.0","508.0","-1.0","579.0","478.0","465.0","496.0","-1.0","1400.0","1428.0","942.0","1457.0","-1.0","1429.0","-1.0","799.0","-1.0"
"86","2000","11","Tamil Nadu","Salem","-1.0","508.0","-1.0","445.0","411.0","385.0","475.0","-1.0","1674.0","1337.0","1183.0","1341.0","-1.0","1095.0","-1.0","832.0","-1.0"
"86","2001","11","Tamil Nadu","Salem","-1.0","533.0","-1.0","524.0","456.0","453.0","500.0","-1.0","2232.0","1453.0","1264.0","1604.0","-1.0","1042.0","-1.0","961.0","-1.0"
"86","2002","11","Tamil Nadu","Salem","-1.0","549.0","-1.0","538.0","536.0","511.0","530.0","-1.0","2046.0","1500.0","1466.0","1945.0","-1.0","1248.0","-1.0","887.0","-1.0"
"86","2003","11","Tamil Nadu","Salem","-1.0","533.0","-1.0","593.0","513.0","449.0","615.0","-1.0","2000.0","1628.0","1495.0","1713.0","-1.0","1448.0","-1.0","1039.0","-1.0"
"86","2004","11","Tamil Nadu","Salem","-1.0","496.0","-1.0","735.0","545.0","474.0","569.0","-1.0","2195.0","1830.0","1500.0","2113.0","-1.0","1559.0","-1.0","1339.0","-1.0"
"86","2005","11","Tamil Nadu","Salem","-1.0","470.0","-1.0","622.0","563.0","494.0","608.0","-1.0","2991.0","2167.0","1736.0","2408.0","-1.0","1636.0","-1.0","1345.0","-1.0"
"86","2006","11","Tamil Nadu","Salem","-1.0","496.0","-1.0","709.0","-1.0","563.0","629.0","-1.0","3433.0","2140.0","1354.0","1901.0","-1.0","1229.0","-1.0","1012.0","-1.0"
"86","2007","11","Tamil Nadu","Salem","-1.0","723.0","-1.0","780.0","-1.0","665.0","861.0","-1.0","2908.0","2730.0","2134.0","3441.0","-1.0","1989.0","-1.0","1397.0","1525.0"
"86","2008","11","Tamil Nadu","Salem","-1.0","775.0","-1.0","1147.0","900.0","827.0","-1.0","-1.0","3263.0","3236.0","2325.0","4135.0","-1.0","2448.0","-1.0","-1.0","3116.0"
"86","2009","11","Tamil Nadu","Salem","-1.0","934.0","-1.0","-1.0","1211.0","871.0","1011.0","-1.0","3743.0","4923.0","2217.0","3792.0","-1.0","2475.0","-1.0","-1.0","3395.0"
"86","2010","11","Tamil Nadu","Salem","-1.0","713.0","-1.0","1380.0","1042.0","1016.0","1083.0","-1.0","3371.0","4484.0","3056.0","3867.0","-1.0","3534.0","-1.0","2725.0","3069.0"
"86","2011","11","Tamil Nadu","Salem","-1.0","991.0","-1.0","1521.0","1250.0","1171.0","1181.0","-1.0","4149.0","4009.0","3666.0","4122.0","-1.0","3066.0","-1.0","-1.0","3152.0"
"86","2012","11","Tamil Nadu","Salem","-1.0","1108.0","-1.0","2079.0","1250.0","1475.0","2034.0","-1.0","4766.0","4766.0","4691.0","7814.0","-1.0","3346.0","-1.0","3873.0","3695.0"
"86","2013","11","Tamil Nadu","Salem","-1.0","1534.0","-1.0","1955.0","1575.0","1444.0","2090.0","-1.0","5138.0","4634.0","4025.0","8358.0","-1.0","3483.0","-1.0","3698.0","5800.0"
"86","2014","11","Tamil Nadu","Salem","-1.0","1450.0","-1.0","1782.0","1838.0","1322.0","2157.0","-1.0","4097.0","4458.0","4483.0","7313.0","-1.0","3828.0","-1.0","3705.0","3907.0"
"86","2015","11","Tamil Nadu","Salem","-1.0","1318.0","-1.0","-1.0","-1.0","1500.0","1857.0","-1.0","5641.0","-1.0","5107.0","8119.0","-1.0","3807.0","-1.0","-1.0","4279.0"
"86","2016","11","Tamil Nadu","Salem","-1.0","1450.0","-1.0","-1.0","-1.0","1685.0","2512.0","-1.0","8836.0","-1.0","5673.0","-1.0","-1.0","-1.0","-1.0","3442.0","4300.0"
"87","1966","11","Tamil Nadu","Coimbatore","68.5","45.0","-1.0","50.0","50.0","50.0","50.0","-1.0","132.5","96.4","122.5","194.3","-1.0","109.0","-1.0","100.3","185.3"
"87","1967","11","Tamil Nadu","Coimbatore","76.8","45.0","-1.0","50.0","50.0","50.0","50.0","-1.0","96.9","138.8","101.5","182.5","-1.0","97.7","-1.0","155.8","169.5"
"87","1968","11","Tamil Nadu","Coimbatore","72.4","45.0","-1.0","77.2","70.0","60.9","71.2","-1.0","100.0","110.6","105.2","158.7","-1.0","100.2","-1.0","108.3","183.0"
"87","1969","11","Tamil Nadu","Coimbatore","-1.0","72.0","-1.0","73.6","64.9","66.8","70.0","-1.0","120.0","109.7","130.7","211.2","-1.0","110.8","-1.0","79.5","193.9"
"87","1970","11","Tamil Nadu","Coimbatore","-1.0","67.0","-1.0","67.6","60.9","58.1","56.9","-1.0","100.6","125.2","139.9","200.4","-1.0","121.7","-1.0","94.9","232.9"
"87","1971","11","Tamil Nadu","Coimbatore","-1.0","71.9","-1.0","73.8","66.0","57.9","66.4","-1.0","105.0","124.2","119.5","208.4","-1.0","112.9","-1.0","114.9","222.3"
"87","1972","11","Tamil Nadu","Coimbatore","-1.0","67.6","-1.0","76.1","70.2","57.3","65.8","-1.0","144.6","160.1","156.0","278.3","-1.0","166.1","-1.0","134.9","206.6"
"87","1973","11","Tamil Nadu","Coimbatore","-1.0","86.0","-1.0","106.2","106.0","84.4","101.1","-1.0","205.3","205.7","222.1","348.3","-1.0","225.5","-1.0","126.5","240.9"
"87","1974","11","Tamil Nadu","Coimbatore","-1.0","151.2","-1.0","161.1","156.3","138.3","160.0","-1.0","209.9","210.0","329.4","360.1","-1.0","198.7","-1.0","118.0","223.9"
"87","1975","11","Tamil Nadu","Coimbatore","-1.0","117.3","-1.0","104.2","105.3","-1.0","83.5","-1.0","-1.0","126.3","259.4","-1.0","-1.0","-1.0","-1.0","125.4","271.5"
"87","1976","11","Tamil Nadu","Coimbatore","-1.0","125.6","-1.0","117.3","109.1","-1.0","101.7","-1.0","148.7","-1.0","294.6","-1.0","-1.0","-1.0","-1.0","189.2","445.1"
"87","1977","11","Tamil Nadu","Coimbatore","-1.0","100.0","-1.0","104.1","98.0","-1.0","79.5","-1.0","208.3","-1.0","300.0","-1.0","-1.0","-1.0","-1.0","141.8","419.6"
"87","1978","11","Tamil Nadu","Coimbatore","157.7","-1.0","-1.0","79.9","76.8","-1.0","77.2","-1.0","220.8","-1.0","190.5","-1.0","-1.0","-1.0","-1.0","131.8","385.8"
"87","1979","11","Tamil Nadu","Coimbatore","188.0","-1.0","-1.0","88.9","83.8","98.0","88.9","-1.0","233.7","-1.0","282.5","416.9","-1.0","-1.0","-1.0","224.6","397.0"
"87","1980","11","Tamil Nadu","Coimbatore","200.8","150.2","140.0","93.5","114.4","104.4","115.0","-1.0","331.5","-1.0","288.8","439.6","-1.0","-1.0","-1.0","286.2","434.7"
"87","1981","11","Tamil Nadu","Coimbatore","251.2","-1.0","217.6","130.1","123.9","124.9","137.1","-1.0","299.6","298.0","312.2","508.8","-1.0","-1.0","-1.0","132.0","497.2"
"87","1982","11","Tamil Nadu","Coimbatore","264.0","-1.0","218.5","105.9","112.8","127.9","129.5","-1.0","295.3","328.3","344.5","527.4","-1.0","260.0","-1.0","142.4","487.8"
"87","1983","11","Tamil Nadu","Coimbatore","325.6","-1.0","206.9","149.7","159.9","147.0","166.6","-1.0","299.6","495.0","424.2","600.0","-1.0","-1.0","-1.0","258.4","554.0"
"87","1984","11","Tamil Nadu","Coimbatore","299.9","-1.0","195.1","143.9","133.1","133.6","159.2","-1.0","399.8","525.4","417.1","650.0","-1.0","-1.0","-1.0","269.1","507.3"
"87","1985","11","Tamil Nadu","Coimbatore","314.8","-1.0","210.6","162.6","163.4","167.7","163.6","-1.0","475.8","373.7","326.7","649.8","-1.0","-1.0","-1.0","277.7","512.0"
"87","1986","11","Tamil Nadu","Coimbatore","325.2","-1.0","220.9","175.1","182.2","165.5","179.0","-1.0","477.1","425.0","450.0","755.8","-1.0","324.5","-1.0","300.0","555.0"
"87","1987","11","Tamil Nadu","Coimbatore","-1.0","203.7","234.8","194.0","178.0","169.7","162.2","-1.0","465.0","-1.0","576.6","775.2","-1.0","576.6","-1.0","301.6","808.6"
"87","1988","11","Tamil Nadu","Coimbatore","-1.0","-1.0","278.1","154.0","147.5","180.3","184.4","-1.0","571.5","-1.0","526.6","651.0","-1.0","504.1","-1.0","270.5","791.4"
"87","1989","11","Tamil Nadu","Coimbatore","-1.0","-1.0","276.7","197.4","187.6","187.9","202.2","-1.0","712.0","-1.0","443.9","833.9","-1.0","508.2","-1.0","372.8","757.0"
"87","1990","11","Tamil Nadu","Coimbatore","-1.0","207.0","325.0","201.0","202.0","219.0","205.0","-1.0","766.0","-1.0","670.0","-1.0","-1.0","550.0","-1.0","335.0","814.0"
"87","1991","11","Tamil Nadu","Coimbatore","-1.0","-1.0","381.0","221.0","-1.0","277.0","197.0","-1.0","811.0","-1.0","744.0","1023.0","-1.0","650.0","-1.0","351.0","921.0"
"87","1992","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","229.0","246.0","224.0","193.0","-1.0","884.0","988.0","756.0","1157.0","-1.0","605.0","-1.0","447.0","1000.0"
"87","1993","11","Tamil Nadu","Coimbatore","-1.0","377.0","-1.0","287.0","290.0","262.0","302.0","-1.0","1048.0","1075.0","945.0","1150.0","-1.0","781.0","-1.0","808.0","1875.0"
"87","1994","11","Tamil Nadu","Coimbatore","-1.0","365.0","-1.0","326.0","337.0","361.0","304.0","-1.0","-1.0","1213.0","918.0","1220.0","-1.0","876.0","-1.0","548.0","1819.0"
"87","1995","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","437.0","405.0","381.0","406.0","-1.0","1112.0","1785.0","930.0","1513.0","-1.0","955.0","-1.0","621.0","1629.0"
"87","1996","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","432.0","-1.0","371.0","456.0","-1.0","1249.0","1315.0","1075.0","1434.0","-1.0","935.0","-1.0","-1.0","1628.0"
"87","1997","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","448.0","-1.0","371.0","454.0","-1.0","1593.0","1384.0","1000.0","1503.0","-1.0","1033.0","-1.0","-1.0","1958.0"
"87","1998","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","502.0","421.0","451.0","428.0","-1.0","1847.0","-1.0","1317.0","2037.0","-1.0","1544.0","-1.0","895.0","1799.0"
"87","1999","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","536.0","503.0","464.0","590.0","-1.0","1503.0","1926.0","1165.0","1707.0","-1.0","1409.0","-1.0","826.0","1957.0"
"87","2000","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","477.0","439.0","419.0","543.0","-1.0","1738.0","1456.0","1161.0","1560.0","-1.0","1022.0","-1.0","853.0","1890.0"
"87","2001","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","483.0","480.0","481.0","497.0","-1.0","1976.0","1667.0","1314.0","1723.0","-1.0","782.0","-1.0","1231.0","1641.0"
"87","2002","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","570.0","594.0","536.0","574.0","-1.0","1820.0","1765.0","1588.0","1917.0","-1.0","1188.0","-1.0","808.0","1913.0"
"87","2003","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","575.0","569.0","512.0","666.0","-1.0","1832.0","1644.0","1465.0","2251.0","-1.0","1597.0","-1.0","984.0","2106.0"
"87","2004","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","603.0","571.0","486.0","577.0","-1.0","1860.0","1550.0","1468.0","2262.0","-1.0","1386.0","-1.0","1330.0","1554.0"
"87","2005","11","Tamil Nadu","Coimbatore","-1.0","-1.0","-1.0","678.0","589.0","533.0","598.0","-1.0","2056.0","2295.0","1558.0","2473.0","-1.0","1412.0","-1.0","1355.0","1668.0"
"87","2006","11","Tamil Nadu","Coimbatore","-1.0","608.0","-1.0","712.0","-1.0","662.0","684.0","-1.0","2509.0","2114.0","1793.0","2384.0","-1.0","1613.0","-1.0","957.0","1893.0"
"87","2007","11","Tamil Nadu","Coimbatore","-1.0","767.0","-1.0","957.0","-1.0","792.0","882.0","-1.0","2675.0","2888.0","2375.0","3310.0","-1.0","1922.0","-1.0","1329.0","2637.0"
"87","2008","11","Tamil Nadu","Coimbatore","-1.0","960.0","-1.0","1022.0","1014.0","853.0","-1.0","-1.0","2692.0","-1.0","2351.0","4414.0","-1.0","2784.0","-1.0","-1.0","3116.0"
"87","2009","11","Tamil Nadu","Coimbatore","-1.0","930.0","-1.0","977.0","1063.0","888.0","1069.0","-1.0","2891.0","-1.0","2544.0","4251.0","-1.0","3534.0","-1.0","-1.0","2664.0"
"87","2010","11","Tamil Nadu","Coimbatore","-1.0","914.0","-1.0","1227.0","1149.0","1078.0","1131.0","-1.0","-1.0","4484.0","3259.0","3832.0","-1.0","2950.0","-1.0","2830.0","3027.0"
"87","2011","11","Tamil Nadu","Coimbatore","-1.0","963.0","-1.0","1452.0","1361.0","1296.0","1285.0","-1.0","3783.0","4179.0","3699.0","4592.0","-1.0","2900.0","-1.0","2976.0","3152.0"
"87","2012","11","Tamil Nadu","Coimbatore","-1.0","1306.0","-1.0","1612.0","1594.0","1595.0","1604.0","-1.0","-1.0","-1.0","4295.0","6418.0","-1.0","7000.0","-1.0","3020.0","4370.0"
